date,season,home,n,p,t1,t2,r_t1,r_t2,s_t1,s_t2,p_t1,p_t2,s1_t1,s1_t2,s2_t1,s2_t2,s3_t1,s3_t2,s4_t1,s4_t2,s5_t1,s5_t2,elo_start_team1,elo_start_team2,elo_adjusted_team1,elo_adjusted_team2,probability_team1,probability_team2,elo_end_team1,elo_end_team2
3/27/2021 0:00:00,2021,UCSB,0,0,CSUN,UCSB,0,1,0,3,55,75,,,,,,,,,,,1403.3494397013776,1647.8566990753345,1403.3494397013776,1697.8566990753345,0.15507748063153873,0.8449225193684613,1403.6971152824315,1652.5090234942807
3/27/2021 0:00:00,2021,Ball,0,0,Loyola,Ball,1,0,3,1,94,88,,,,,,,,,,,1628.199835649564,1625.3630742279538,1628.199835649564,1675.3630742279538,0.43254049812084305,0.567459501879157,1648.556954039272,1610.0059558382459
3/27/2021 0:00:00,2021,SFU,0,0,GMU,SFU,1,0,3,0,75,66,,,,,,,,,,,1598.182863539163,1427.956693023107,1598.182863539163,1477.956693023107,0.6664289108532743,0.3335710891467258,1613.1899962135649,1417.949560348705
3/27/2021 0:00:00,2021,Penn,0,0,Sacred,Penn,0,1,0,3,57,75,,,,,,,,,,,1360.040472382696,1691.2275111003314,1360.040472382696,1741.2275111003314,0.1002645139490171,0.8997354860509829,1362.0325369642255,1694.2354465188018
3/27/2021 0:00:00,2021,Lewis,0,0,Quincy,Lewis,0,1,0,3,56,75,,,,,,,,,,,1417.8437198775766,1743.6369795299322,1417.8437198775766,1793.6369795299322,0.10310047047116745,0.8968995295288327,1419.7507057634416,1746.7299936440672
3/27/2021 0:00:00,2021,Ohio,0,0,Lindenwood,Ohio,0,1,0,3,55,75,,,,,,,,,,,1490.6508883519766,1566.5866451719232,1489.6508883519766,1616.5866451719232,0.32504092683673147,0.6749590731632685,1485.8996605468747,1576.3378729770252
3/27/2021 0:00:00,2021,PFW,0,0,McKendree,PFW,0,1,0,3,76,82,,,,,,,,,,,1624.936758983135,1536.0893795913469,1623.936758983135,1586.0893795913469,0.554252331533896,0.4457476684661041,1613.3091890371181,1552.7169495373637
3/27/2021 0:00:00,2021,Barton,0,0,Belmont,Barton,0,1,1,3,91,100,,,,,,,,,,,1560.7080253331658,1583.0310230630623,1560.7080253331658,1633.0310230630623,0.39739656486792874,0.6026034351320713,1552.1194617204612,1596.6195866757669
3/27/2021 0:00:00,2021,Lees,0,0,Emmanuel,Lees,1,0,3,2,113,103,,,,,,,,,,,1462.2333745967856,1388.4003139077279,1462.2333745967856,1438.4003139077279,0.5342448345830166,0.4657551654169833,1477.8726962259618,1377.7609922785516
3/27/2021 0:00:00,2021,King,0,0,Erskine,King,1,0,3,2,102,93,,,,,,,,,,,1432.914936994215,1508.5970848663924,1432.914936994215,1558.5970848663924,0.32662611219808796,0.6733738878019121,1454.782820294939,1491.7292015656683
3/27/2021 0:00:00,2021,LMU,0,0,Queens,LMU,0,1,0,3,65,76,,,,,,,,,,,1591.5802188774903,1624.9074656733774,1591.5802188774903,1674.9074656733774,0.3823300078989207,0.6176699921010793,1585.1103186405228,1636.377365910345
3/27/2021 0:00:00,2021,Carlow,0,0,DYouville,Carlow,1,0,3,0,75,53,,,,,,,,,,,1346.4424151336927,1373,1346.4424151336927,1423,0.3915739752632684,0.6084260247367316,1369.6951958757948,1354.747219257898
3/27/2021 0:00:00,2021,Carlow,0,0,DYouville,Carlow,1,0,3,0,75,54,,,,,,,,,,,1369.6951958757948,1373,1369.6951958757948,1423,0.42388450746338413,0.5761154925366159,1391.9786606518933,1355.7165352239015
3/28/2021 0:00:00,2021,USC,0,0,Stanford,USC,0,1,0,3,54,75,,,,,,,,,,,1385.3792873847926,1447.879133941087,1384.3792873847926,1497.879133941087,0.34223330092347726,0.6577666990765227,1380.1122883570883,1458.1461329687913
3/28/2021 0:00:00,2021,Pepperdine,0,0,GCU,Pepperdine,0,1,0,3,69,80,,,,,,,,,,,1568.032539836442,1614.7750845221485,1567.032539836442,1664.7750845221485,0.36293421860405695,0.637065781395943,1562.1445132783203,1625.6631110802703
3/28/2021 0:00:00,2021,PFW,0,0,McKendree,PFW,1,0,3,0,75,53,,,,,,,,,,,1613.3091890371181,1552.7169495373637,1612.3091890371181,1602.7169495373637,0.5138008359645835,0.4861991640354165,1632.8951639581805,1538.1309746163013
3/30/2021 0:00:00,2021,Belmont,0,0,Lees,Belmont,0,1,0,3,64,78,,,,,,,,,,,1377.7609922785516,1552.1194617204612,1377.7609922785516,1602.1194617204612,0.21559713978251566,0.7844028602174844,1376.293078085076,1558.5873759139367
3/30/2021 0:00:00,2021,Emmanuel,0,0,Limestone,Emmanuel,0,1,0,3,58,79,,,,,,,,,,,1584.3131202595212,1477.8726962259618,1584.3131202595212,1527.8726962259618,0.580517270888037,0.41948272911196305,1571.8976021328801,1495.2882143526028
3/30/2021 0:00:00,2021,SFCB,0,0,Sacred,SFCB,1,0,3,1,96,75,,,,,,,,,,,1362.0325369642255,1473.0,1362.0325369642255,1523.0,0.28361435901193477,0.7163856409880652,1386.8574395272008,1453.1750974370248
3/30/2021 0:00:00,2021,SFCB,0,0,Sacred,SFCB,0,1,2,3,103,111,,,,,,,,,,,1386.8574395272008,1453.1750974370248,1386.8574395272008,1503.1750974370248,0.33859128122305127,0.6614087187769486,1378.366367757176,1466.6661692070495
3/31/2021 0:00:00,2021,UCSB,0,0,UCI,UCSB,0,1,1,3,82,97,,,,,,,,,,,1509.7798358239013,1652.5090234942807,1509.7798358239013,1702.5090234942807,0.24797560554181372,0.7520243944581863,1505.6739009909802,1661.6149583272017
4/1/2021 0:00:00,2021,BYU,0,0,USC,BYU,0,1,0,3,56,75,,,,,,,,,,,1458.1461329687913,1808.068575577318,1456.1461329687913,1858.068575577318,0.08999863776292567,0.9100013622370743,1460.4461738359037,1810.7685347102056
4/1/2021 0:00:00,2021,Loyola,0,0,Lewis,Loyola,1,0,3,0,75,61,,,,,,,,,,,1746.7299936440672,1648.556954039272,1746.7299936440672,1698.556954039272,0.5688857059213376,0.4311142940786623,1764.6634224664272,1635.623525216912
4/1/2021 0:00:00,2021,Lees,0,0,King,Lees,1,0,3,0,75,59,,,,,,,,,,,1491.7292015656683,1376.293078085076,1491.7292015656683,1426.293078085076,0.5930722566956147,0.40692774330438525,1508.9370338647998,1364.0852457859446
4/1/2021 0:00:00,2021,Carlow,0,0,Alderson,Carlow,1,0,3,1,97,78,,,,,,,,,,,1348.9235816479645,1373,1348.9235816479645,1423,0.3949819698447868,0.6050180301552133,1370.4074558859543,1356.5161257620102
4/2/2021 0:00:00,2021,Hawaii,0,0,LBSU,Hawaii,0,1,1,3,76,99,,,,,,,,,,,1619.2745910709473,1781.7903660122004,1609.2745910709473,1831.7903660122004,0.21739642190747752,0.7826035780925226,1616.0860317470563,1789.9789253360914
4/2/2021 0:00:00,2021,UCI,0,0,UCSB,UCI,1,0,3,0,75,52,,,,,,,,,,,1661.6149583272017,1505.6739009909802,1661.6149583272017,1555.6739009909802,0.6479056144015277,0.3520943855984723,1677.177789895156,1495.111069423026
4/2/2021 0:00:00,2021,BYU,0,0,USC,BYU,0,1,1,3,86,99,,,,,,,,,,,1460.4461738359037,1810.7685347102056,1458.4461738359037,1860.7685347102056,0.08981027502245803,0.910189724977542,1461.0851989185633,1815.129509627546
4/2/2021 0:00:00,2021,GCU,0,0,UCLA,GCU,1,0,3,2,114,100,,,,,,,,,,,1632.8646462060876,1562.1445132783203,1631.8646462060876,1612.1445132783203,0.5283491159729188,0.4716508840270812,1648.6808393935669,1551.328320090841
4/2/2021 0:00:00,2021,SFU,0,0,NJIT,SFU,1,0,3,2,100,101,,,,,,,,,,,1632.9123179898013,1417.949560348705,1632.9123179898013,1467.949560348705,0.7210351232479272,0.2789648767520728,1642.9479309590301,1412.9139473794762
4/2/2021 0:00:00,2021,Stanford,0,0,Concordia,Stanford,0,1,1,3,86,95,,,,,,,,,,,1486.8007325321244,1380.1122883570883,1485.8007325321244,1430.1122883570883,0.5794627823781834,0.42053721762181656,1472.750182394112,1399.1628384951007
4/2/2021 0:00:00,2021,CSUN,0,0,UCSD,CSUN,1,0,3,0,75,55,,,,,,,,,,,1537.6490683162392,1403.6971152824315,1537.6490683162392,1453.6971152824315,0.6185188641361778,0.3814811358638221,1554.0935023921538,1392.2526812065169
4/2/2021 0:00:00,2021,McKendree,0,0,Ball,McKendree,0,1,1,3,79,93,,,,,,,,,,,1610.0059558382459,1632.8951639581805,1609.0059558382459,1682.8951639581805,0.39523953077183654,0.6047604692281634,1601.482103248424,1646.4190165480024
4/2/2021 0:00:00,2021,GMU,0,0,Penn,GMU,1,0,3,0,77,60,,,,,,,,,,,1694.2354465188018,1613.1899962135649,1694.2354465188018,1663.1899962135649,0.5445594626019469,0.45544053739805324,1712.8986626407434,1599.5267800916233
4/2/2021 0:00:00,2021,Loyola,0,0,Lewis,Loyola,1,0,3,2,106,105,,,,,,,,,,,1764.6634224664272,1635.623525216912,1764.6634224664272,1685.623525216912,0.6118250469894763,0.38817495301052374,1777.9753377234097,1627.3116099599295
4/2/2021 0:00:00,2021,Lindenwood,0,0,PFW,Lindenwood,1,0,3,2,109,97,,,,,,,,,,,1538.1309746163013,1485.8996605468747,1537.1309746163013,1535.8996605468747,0.5017719959694189,0.4982280040305811,1554.7444814038854,1474.2861537592905
4/2/2021 0:00:00,2021,Quincy,0,0,Ohio,Quincy,1,0,3,0,75,57,,,,,,,,,,,1576.3378729770252,1419.7507057634416,1575.3378729770252,1469.7507057634416,0.6474407506236962,0.3525592493763038,1591.9146504583143,1409.1739282821525
4/2/2021 0:00:00,2021,Olive,0,0,Erskine,Olive,0,1,1,3,81,96,,,,,,,,,,,1454.782820294939,1647.6864364352145,1453.782820294939,1697.6864364352145,0.19717864426496787,0.8028213557350321,1452.2007943003232,1655.2684624298304
4/2/2021 0:00:00,2021,SFCB,0,0,SFCB,Daemen,0,1,1,3,75,96,,,,,,,,,,,1466.6661692070495,1606.4909161872201,1466.6661692070495,1605.4909161872201,0.31020962202947056,0.6897903779705294,1460.6932138794987,1617.463871514771
4/3/2021 0:00:00,2021,Hawaii,0,0,LBSU,Hawaii,0,1,2,3,106,118,,,,,,,,,,,1616.0860317470563,1789.9789253360914,1606.0860317470563,1839.9789253360914,0.2064602513051587,0.7935397486948413,1611.5588908745683,1799.5060662085793
4/3/2021 0:00:00,2021,UCI,0,0,UCSB,UCI,1,0,3,0,75,56,,,,,,,,,,,1677.177789895156,1495.111069423026,1677.177789895156,1545.111069423026,0.681405220404702,0.31859477959529797,1691.7356332830147,1485.5532260351672
4/3/2021 0:00:00,2021,GCU,0,0,UCLA,GCU,1,0,3,1,98,83,,,,,,,,,,,1648.6808393935669,1551.328320090841,1647.6808393935669,1601.328320090841,0.5663136623388524,0.4336863376611476,1665.0247628567345,1539.9843966276735
4/3/2021 0:00:00,2021,SFU,0,0,NJIT,SFU,1,0,3,0,75,53,,,,,,,,,,,1642.9479309590301,1412.9139473794762,1642.9479309590301,1462.9139473794762,0.7381468459317251,0.261853154068275,1655.8035255810785,1405.0583527574279
4/3/2021 0:00:00,2021,Stanford,0,0,Concordia,Stanford,0,1,2,3,109,109,,,,,,,,,,,1472.750182394112,1399.1628384951007,1471.750182394112,1449.1628384951007,0.5324600827883864,0.46753991721161353,1458.4430465771272,1418.4699743120855
4/3/2021 0:00:00,2021,UCSD,0,0,CSUN,UCSD,0,1,2,3,112,114,,,,,,,,,,,1392.2526812065169,1554.0935023921538,1392.2526812065169,1604.0935023921538,0.22803258725342385,0.7719674127465761,1387.078370255581,1564.2678133430898
4/3/2021 0:00:00,2021,McKendree,0,0,Ball,McKendree,1,0,3,2,110,103,,,,,,,,,,,1601.482103248424,1646.4190165480024,1600.482103248424,1696.4190165480024,0.365340864747033,0.634659135252967,1622.1885439726798,1630.7125758237466
4/3/2021 0:00:00,2021,GMU,0,0,Penn,GMU,0,1,2,3,100,100,,,,,,,,,,,1712.8986626407434,1599.5267800916233,1712.8986626407434,1649.5267800916233,0.590201367371733,0.40979863262826705,1696.859288286258,1620.5661544461086
4/3/2021 0:00:00,2021,Lindenwood,0,0,PFW,Lindenwood,0,1,2,3,107,114,,,,,,,,,,,1554.7444814038854,1474.2861537592905,1553.7444814038854,1524.2861537592905,0.5422926427920204,0.45770735720797956,1540.1423687867916,1493.8882663763843
4/3/2021 0:00:00,2021,Quincy,0,0,Ohio,Quincy,0,1,2,3,103,100,,,,,,,,,,,1591.9146504583143,1409.1739282821525,1590.9146504583143,1459.1739282821525,0.6809976873110949,0.3190023126889051,1573.1513865056481,1432.9371922348187
4/3/2021 0:00:00,2021,Barton,0,0,Erskine,Barton,0,1,2,3,104,99,,,,,,,,,,,1452.2007943003232,1596.6195866757669,1451.2007943003232,1646.6195866757669,0.24509963070219334,0.7549003692978066,1446.514472045924,1607.305908930166
4/3/2021 0:00:00,2021,SFCB,0,0,SFCB,Daemen,0,1,1,3,77,101,,,,,,,,,,,1460.6932138794987,1617.463871514771,1460.6932138794987,1616.463871514771,0.2897315926109991,0.7102684073890009,1455.334599434502,1627.8224859597676
4/3/2021 0:00:00,2021,DYouville,0,0,Elmira,DYouville,1,0,3,1,99,77,,,,,,,,,,,1419,1391.9786606518933,1419,1441.9786606518933,0.466979181841344,0.533020818158656,1438.3239578780929,1377.6547027738004
4/3/2021 0:00:00,2021,DYouville,0,0,Elmira,DYouville,1,0,3,1,96,83,,,,,,,,,,,1419,1377.6547027738004,1419,1427.6547027738004,0.4875474570825165,0.5124525429174835,1437.7069096208577,1363.9477931529427
4/6/2021 0:00:00,2021,Tusculum,0,0,Queens,Tusculum,1,0,3,1,98,86,,,,,,,,,,,1585.1103186405228,1384.2220894843142,1585.1103186405228,1434.2220894843142,0.7044506534732686,0.2955493465267314,1597.310132369658,1377.022275755179
4/6/2021 0:00:00,2021,Barton,0,0,Olive,Barton,1,0,3,2,109,107,,,,,,,,,,,1655.2684624298304,1607.305908930166,1655.2684624298304,1657.305908930166,0.49706791239862114,0.5029320876013789,1672.0230917245385,1595.5512796354578
4/6/2021 0:00:00,2021,Belmont,0,0,NGU,Belmont,0,1,1,3,91,94,,,,,,,,,,,1608.2996429752816,1558.5873759139367,1608.2996429752816,1608.5873759139367,0.4995859191100969,0.5004140808899031,1596.645398735312,1575.2416201539063
4/6/2021 0:00:00,2021,Erskine,0,0,Emmanuel,Erskine,1,0,3,0,75,61,,,,,,,,,,,1495.2882143526028,1446.514472045924,1495.2882143526028,1496.514472045924,0.4982352806497142,0.5017647193502858,1515.3411559331114,1431.4615304654155
4/6/2021 0:00:00,2021,King,0,0,Lees,King,0,1,0,3,42,75,,,,,,,,,,,1364.0852457859446,1508.9370338647998,1364.0852457859446,1558.9370338647998,0.24570404597583306,0.7542959540241669,1361.7141244066697,1516.3081552440747
4/6/2021 0:00:00,2021,Sacred,0,0,SFCB,Sacred,1,0,3,0,75,57,,,,,,,,,,,1455.334599434502,1378.366367757176,1455.334599434502,1428.366367757176,0.5387326484374209,0.4612673515625791,1474.1726199813793,1364.5283472102988
4/6/2021 0:00:00,2021,Sacred,0,0,SFCB,Sacred,1,0,3,1,93,90,,,,,,,,,,,1474.1726199813793,1364.5283472102988,1474.1726199813793,1414.5283472102988,0.5850016281481829,0.4149983718518171,1489.9559044702671,1353.745062721411
4/8/2021 0:00:00,2021,King,0,1,Lees,King,0,1,0,3,59,75,,,,,,,,,,,1361.7141244066697,1516.3081552440747,1361.7141244066697,1566.3081552440747,0.23545916909368744,0.7645408309063124,1359.6503493338591,1523.3719303168853
4/8/2021 0:00:00,2021,Emmanuel,0,1,Erskine,Emmanuel,0,1,0,3,52,75,,,,,,,,,,,1431.4615304654155,1515.3411559331114,1431.4615304654155,1565.3411559331114,0.3163335246900346,0.6836664753099654,1426.9715247247145,1524.8311616738124
4/9/2021 0:00:00,2021,CSUN,0,0,Hawaii,CSUN,1,0,3,1,98,81,,,,,,,,,,,1799.5060662085793,1387.078370255581,1789.5060662085793,1437.078370255581,0.8837814052500365,0.11621859474996367,1806.3259573844116,1385.2584790797487
4/9/2021 0:00:00,2021,UCSD,0,0,LBSU,UCSD,1,0,3,0,75,62,,,,,,,,,,,1611.5588908745683,1564.2678133430898,1611.5588908745683,1614.2678133430898,0.4961016261871765,0.5038983738128235,1631.675842088953,1549.150862128705
4/9/2021 0:00:00,2021,UCLA,0,0,BYU,UCLA,1,0,3,0,75,52,,,,,,,,,,,1815.129509627546,1665.0247628567345,1813.129509627546,1715.0247628567345,0.6375477231849713,0.36245227681502856,1831.0030779319968,1654.1511945522836
4/9/2021 0:00:00,2021,USC,0,0,GCU,USC,1,0,3,0,75,66,,,,,,,,,,,1539.9843966276735,1461.0851989185633,1538.9843966276735,1511.0851989185633,0.5400640969220583,0.4599359030779418,1558.7824737200117,1447.287121826225
4/9/2021 0:00:00,2021,Charleston,0,0,Penn,Charleston,1,0,3,0,75,43,,,,,,,,,,,1696.859288286258,1396.6157968770544,1695.859288286258,1446.6157968770544,0.8076420307240627,0.1923579692759373,1707.6300273645363,1390.8450577987762
4/9/2021 0:00:00,2021,Sacred,0,0,SFU,Sacred,1,0,3,1,100,86,,,,,,,,,,,1405.0583527574279,1353.745062721411,1404.0583527574279,1403.745062721411,0.5004508604819992,0.49954913951800073,1423.378160276301,1340.4252552025378
4/9/2021 0:00:00,2021,Limestone,0,0,Queens,Limestone,0,1,2,3,105,105,,,,,,,,,,,1597.310132369658,1571.8976021328801,1597.310132369658,1621.8976021328801,0.4646747386161746,0.5353252613838255,1585.0365568778395,1589.1711776246987
4/9/2021 0:00:00,2021,Tusculum,0,0,Alderson,Tusculum,0,1,1,3,84,93,,,,,,,,,,,1370.4074558859543,1377.022275755179,1369.4074558859543,1427.022275755179,0.4178373671875647,0.5821626328124354,1361.2056682036607,1391.2240634374725
4/10/2021 0:00:00,2021,Ball,0,1,Ohio,Ball,0,1,1,3,99,105,,,,,,,,,,,1573.1513865056481,1622.1885439726798,1573.1513865056481,1672.1885439726798,0.3612128955564351,0.6387871044435649,1565.6483329722882,1634.6915975060397
4/10/2021 0:00:00,2021,McKendree,0,1,PFW,McKendree,0,1,2,3,117,116,,,,,,,,,,,1540.1423687867916,1630.7125758237466,1539.1423687867916,1680.7125758237466,0.30683804174039053,0.6931619582596095,1532.6038942012467,1643.2510504092916
4/10/2021 0:00:00,2021,Lewis,0,1,Quincy,Lewis,0,1,0,3,56,75,,,,,,,,,,,1432.9371922348187,1777.9753377234097,1432.9371922348187,1827.9753377234097,0.09329739149035232,0.9067026085096477,1435.1382704901082,1780.7742594681201
4/10/2021 0:00:00,2021,Loyola,0,1,Lindenwood,Loyola,0,1,1,3,89,99,,,,,,,,,,,1493.8882663763843,1627.3116099599295,1492.8882663763843,1677.3116099599295,0.2569988267001939,0.7430011732998061,1489.5116349087118,1636.688241427602
4/10/2021 0:00:00,2021,CSUN,0,0,Hawaii,CSUN,1,0,3,0,75,61,,,,,,,,,,,1806.3259573844116,1385.2584790797487,1796.3259573844116,1435.2584790797487,0.8887930444524798,0.11120695554752026,1814.6621660508372,1381.922270413323
4/10/2021 0:00:00,2021,UCLA,0,0,BYU,UCLA,0,1,1,3,83,98,,,,,,,,,,,1831.0030779319968,1654.1511945522836,1829.0030779319968,1704.1511945522836,0.6723218326135967,0.32767816738640326,1814.1667562869222,1675.9875161973582
4/10/2021 0:00:00,2021,LBSU,0,0,UCSD,LBSU,0,1,0,3,57,75,,,,,,,,,,,1549.150862128705,1631.675842088953,1549.150862128705,1681.675842088953,0.3180223748227503,0.6819776251772497,1544.6101908840226,1641.2165133336355
4/10/2021 0:00:00,2021,USC,0,0,GCU,USC,1,0,3,2,112,110,,,,,,,,,,,1558.7824737200117,1447.287121826225,1557.7824737200117,1497.287121826225,0.5861905338608308,0.4138094661391692,1572.8634243708534,1438.2061711753834
4/10/2021 0:00:00,2021,Charleston,0,0,Penn,Charleston,1,0,3,0,75,36,,,,,,,,,,,1707.6300273645363,1390.8450577987762,1706.6300273645363,1440.8450577987762,0.8220035740907449,0.17799642590925505,1717.9699201418139,1385.5051650214987
4/10/2021 0:00:00,2021,Sacred,0,0,SFU,Sacred,1,0,3,0,75,56,,,,,,,,,,,1423.378160276301,1340.4252552025378,1422.378160276301,1390.4252552025378,0.5458547185996071,0.4541452814003929,1442.0025187183128,1326.800896760526
4/13/2021 0:00:00,2021,Tusculum,0,0,Limestone,Tusculum,1,0,3,1,94,84,,,,,,,,,,,1589.1711776246987,1391.2240634374725,1589.1711776246987,1441.2240634374725,0.7009135826245303,0.29908641737546965,1601.477103479296,1383.9181375828753
4/13/2021 0:00:00,2021,NGU,0,1,Emmanuel,NGU,0,1,0,3,57,75,,,,,,,,,,,1524.8311616738124,1596.645398735312,1524.8311616738124,1646.645398735312,0.33154198957920394,0.668458010420796,1519.8849019864363,1606.5916584226882
4/13/2021 0:00:00,2021,Barton,0,1,King,Barton,1,0,3,0,77,66,,,,,,,,,,,1523.3719303168853,1595.5512796354578,1523.3719303168853,1645.5512796354578,0.3310763596542264,0.6689236403457736,1548.4396395272584,1575.4835704250847
4/14/2021 0:00:00,2021,UCSD,0,0,UCSB,UCSD,1,0,3,2,106,100,,,,,,,,,,,1691.7356332830147,1544.6101908840226,1691.7356332830147,1594.6101908840226,0.6362440382279521,0.36375596177204805,1704.314978802843,1537.0308453641944
4/15/2021 0:00:00,2021,UCSD,0,0,UCSB,UCSD,1,0,3,0,80,74,,,,,,,,,,,1704.314978802843,1537.0308453641944,1704.314978802843,1587.0308453641944,0.6626535237300297,0.33734647626997033,1719.435373090942,1526.9104510760953
4/16/2021 0:00:00,2021,Hawaii,0,0,UCI,Hawaii,0,1,2,3,109,112,,,,,,,,,,,1485.5532260351672,1814.6621660508372,1475.5532260351672,1864.6621660508372,0.09622501081513622,0.9037749891848638,1484.3331423773798,1820.8822497086246
4/16/2021 0:00:00,2021,CSUN,0,0,LBSU,CSUN,0,1,2,3,115,111,,,,,,,,,,,1641.2165133336355,1381.922270413323,1641.2165133336355,1431.922270413323,0.7693766017830898,0.23062339821691025,1619.8018819468095,1408.336901800149
4/16/2021 0:00:00,2021,GCU,0,0,Concordia,GCU,0,1,0,3,59,75,,,,,,,,,,,1458.4430465771272,1572.8634243708534,1457.4430465771272,1622.8634243708534,0.2784353185078582,0.7215646814921418,1455.0899870218914,1581.216483926089
4/16/2021 0:00:00,2021,Queens,1,1,Alderson,Tusculum,0,1,0,3,44,75,,,,,,,,,,,1361.2056682036607,1383.9181375828753,1360.2056682036607,1383.9181375828753,0.4659279002913573,0.5340720997086428,1352.22783119492,1397.8959745916159
4/16/2021 0:00:00,2021,Queens,1,1,LMU,Tusculum,1,0,3,0,75,63,,,,,,,,,,,1636.377365910345,1397.8959745916159,1636.377365910345,1397.8959745916159,0.7978336496443728,0.20216635035562722,1647.4423564210138,1391.830984080947
4/16/2021 0:00:00,2021,Queens,0,1,Limestone,Queens,0,1,0,3,66,78,,,,,,,,,,,1601.477103479296,1585.0365568778395,1601.477103479296,1635.0365568778395,0.45185370605252817,0.5481462939474718,1592.92149229772,1598.5921680594154
4/17/2021 0:00:00,2021,Lewis,0,1,Ball,Lewis,0,1,0,3,58,75,,,,,,,,,,,1634.6915975060397,1780.7742594681201,1634.6915975060397,1830.7742594681201,0.24439323606815688,0.7556067639318431,1632.359800423995,1788.1060565501648
4/17/2021 0:00:00,2021,Loyola,0,1,McKendree,Loyola,0,1,2,3,104,94,,,,,,,,,,,1643.2510504092916,1636.688241427602,1642.2510504092916,1686.688241427602,0.43639618574096667,0.5636038142590334,1631.8258315037292,1653.1134603331643
4/17/2021 0:00:00,2021,SFU,0,1,Charleston,SFU,0,1,1,3,86,99,,,,,,,,,,,1385.5051650214987,1442.0025187183128,1385.5051650214987,1492.0025187183128,0.3513642109693565,0.6486357890306436,1378.2975720257512,1454.2101117140603
4/17/2021 0:00:00,2021,Queens,1,1,Limestone,Tusculum,0,1,0,3,65,75,,,,,,,,,,,1592.92149229772,1391.830984080947,1592.92149229772,1391.830984080947,0.7608908938044298,0.23910910619557024,1575.0947654835873,1414.6577108950798
4/17/2021 0:00:00,2021,Queens,0,1,LMU,Queens,1,0,3,0,75,65,,,,,,,,,,,1647.4423564210138,1598.5921680594154,1647.4423564210138,1648.5921680594154,0.4983452940794743,0.5016547059205257,1667.4919975986295,1583.5425268817996
4/17/2021 0:00:00,2021,Hawaii,0,0,UCI,Hawaii,0,1,0,3,57,75,,,,,,,,,,,1484.3331423773798,1820.8822497086246,1474.3331423773798,1870.8822497086246,0.09256421713973835,0.9074357828602617,1486.5562158631876,1823.6591762228168
4/17/2021 0:00:00,2021,King,0,1,Olive,King,1,0,3,1,105,94,,,,,,,,,,,1672.0230917245385,1548.4396395272584,1672.0230917245385,1598.4396395272584,0.6043396899743633,0.39566031002563673,1687.2262343586408,1538.236496893156
4/17/2021 0:00:00,2021,King,1,1,Belmont,NGU,1,0,3,1,98,84,,,,,,,,,,,1575.2416201539063,1606.5916584226882,1575.2416201539063,1606.5916584226882,0.45500571552121405,0.544994284478786,1594.924782021603,1591.9084965549914
4/17/2021 0:00:00,2021,UCSB,0,0,UCSD,UCSB,0,1,0,3,57,75,,,,,,,,,,,1526.9104510760953,1719.435373090942,1526.9104510760953,1769.435373090942,0.19843799045178473,0.8015620095482152,1525.9573113625418,1725.3885128044956
4/17/2021 0:00:00,2021,LBSU,0,0,CSUN,LBSU,0,1,0,3,64,75,,,,,,,,,,,1408.336901800149,1619.8018819468095,1408.336901800149,1669.8018819468095,0.18166411434481278,0.8183358856551873,1407.8869783698046,1625.251805377154
4/17/2021 0:00:00,2021,GCU,0,0,Concordia,GCU,0,1,0,3,57,75,,,,,,,,,,,1455.0899870218914,1581.216483926089,1454.0899870218914,1631.216483926089,0.2651010216234586,0.7348989783765414,1452.1369563731876,1589.1695145747929
4/18/2021 0:00:00,2021,King,1,1,Belmont,Olive,1,0,3,1,100,94,,,,,,,,,,,1594.924782021603,1687.2262343586408,1594.924782021603,1687.2262343586408,0.3702067702909939,0.629793229709006,1617.1519122462064,1669.9991041340375
4/22/2021 0:00:00,2021,Penn,0,1,SFU,Penn,0,1,0,3,58,75,,,,,,,,,,,1454.2101117140603,1717.9699201418139,1454.2101117140603,1767.9699201418139,0.1411044838457712,0.8588955161542288,1454.976977198687,1722.203054657187
4/22/2021 0:00:00,2021,Penn,1,1,GMU,NJIT,1,0,3,0,82,68,,,,,,,,,,,1620.5661544461086,1655.8035255810785,1620.5661544461086,1655.8035255810785,0.44946250880954103,0.5505374911904589,1642.0822791818223,1639.2874008453648
4/22/2021 0:00:00,2021,Hawaii,1,1,LBSU,UCI,1,0,3,0,75,62,,,,,,,,,,,1625.251805377154,1486.5562158631876,1615.251805377154,1476.5562158631876,0.6896312637935115,0.3103687362064885,1639.5628674633485,1477.245153776993
4/22/2021 0:00:00,2021,Hawaii,1,1,CSUN,UCSD,0,1,1,3,87,95,,,,,,,,,,,1407.8869783698046,1525.9573113625418,1397.8869783698046,1515.9573113625418,0.3363355235107433,0.6636644764892567,1401.1302459978156,1537.7140437345308
4/22/2021 0:00:00,2021,BYU,1,1,Concordia,UCLA,0,1,1,3,92,97,,,,,,,,,,,1452.1369563731876,1675.9875161973582,1450.1369563731876,1673.9875161973582,0.2160920031038105,0.7839079968961895,1448.9875296134064,1684.1369429571394
4/22/2021 0:00:00,2021,BYU,1,1,GCU,USC,1,0,3,1,103,90,,,,,,,,,,,1589.1695145747929,1438.2061711753834,1588.1695145747929,1436.2061711753834,0.7057375402430603,0.29426245975693965,1601.3307217008344,1431.0449640493418
