date,season,home,neutral,playoff,team1,team2,result_team1,result_team2,sets_team1,sets_team2,points_team1,points_team2,elo_start_team1,elo_start_team2,probability_team1,probability_team2,elo_end_team1,elo_end_team2
1/23/2021,2021,Belmont,0,0,Limestone,Belmont,0,1,1,3,86,92,1517.1231858242495,1500,0.5246223129460944,0.4753776870539055,1503.8908273655302,1518.5656917920528
1/23/2021,2021,,1,0,Erskine,OUAZ,0,1,2,3,113,108,1534.5770760404507,1373,0.717098091837704,0.28290190816229593,1513.407714879422,1399.5026944943622
1/23/2021,2021,,1,0,Erskine,Lancaster,1,0,3,0,75,51,1513.407714879422,1419,0.6326156541541729,0.36738434584582713,1530.4973472798217,1407.2437009329335
1/23/2021,2021,St Andrews,0,0,Alderson,St Andrews,1,0,3,1,98,87,1480.3359564477262,1373,0.6497351949323714,0.35026480506762847,1495.099985765446,1363.5693040156136
1/24/2021,2021,McKendree,0,0,LMU,McKendree,0,1,0,3,56,75,1493.2574498769832,1500,0.4902979083336232,0.5097020916663769,1482.9012501436405,1515.689533066676
1/24/2021,2021,Quincy,0,0,Augustana,Quincy,0,1,0,3,48,75,1419,1529.9743310475578,0.3455134189347615,0.6544865810652385,1413.2769039274208,1541.0307604534703
1/24/2021,2021,Quincy,0,0,Augustana,Quincy,0,1,1,3,81,98,1419,1541.0307604534703,0.3312658161094724,0.6687341838905275,1411.9550494400526,1553.4090443467512
1/25/2021,2021,Pepperdine,0,0,Concordia,Pepperdine,0,1,2,3,92,106,1500,1500,0.5,0.5,1485.7777777777778,1519.5555555555557
1/27/2021,2021,Concordia,0,0,Pepperdine,Concordia,1,0,3,0,75,62,1519.5555555555557,1485.7777777777778,0.5484575558208933,0.45154244417910677,1539.3382471026202,1471.3284195640465
1/27/2021,2021,Reinhardt,0,0,Erskine,Reinhardt,1,0,3,2,117,122,1530.4973472798217,1373,0.7123095720543706,0.28769042794562943,1541.4812187518596,1367.3494618612956
1/28/2021,2021,Ball,0,0,LMU,Ball,0,1,0,3,49,75,1482.9012501436405,1506.8839751196022,0.4655407978640848,0.5344592021359152,1473.337277945323,1521.781280651253
1/28/2021,2021,Queens,0,0,Belmont,Queens,1,0,3,2,109,114,1518.5656917920528,1465.3272445381626,0.5760222076448832,0.4239777923551168,1533.9107589251944,1455.3155107383545
1/28/2021,2021,Alderson,0,0,Geneva,Alderson,1,0,3,1,100,83,1419,1495.099985765446,0.39220172460758523,0.6077982753924147,1442.0051003681128,1477.4282187306667
1/29/2021,2021,UCLA,0,0,GCU,UCLA,0,1,0,3,64,75,1500,1500,0.5,0.5,1489.3333333333333,1516.0
1/29/2021,2021,,1,0,Loyola,NJIT,1,0,3,0,75,64,1532.4731484577665,1500,0.5465970095722466,0.45340299042775345,1552.3153774847879,1485.4911043063119
1/29/2021,2021,Ball,0,0,LMU,Ball,0,1,1,3,87,102,1473.337277945323,1521.781280651253,0.43073178958072045,0.5692682104192796,1463.1094162342956,1537.3424756956138
1/29/2021,2021,GMU,0,0,SVU,GMU,0,1,0,3,64,80,1419,1503.7826915470648,0.380353421385689,0.6196465786143109,1412.162023848991,1515.954001031407
1/29/2021,2021,Penn,0,0,Ohio,Penn,0,1,0,3,54,75,1501.7126768789694,1508.953989787697,0.4895804217247581,0.5104195782752419,1491.3794367171104,1524.6205632828894
1/29/2021,2021,SFU,0,0,Lewis,SFU,1,0,3,0,76,67,1541.7445245247159,1470.8959958322964,0.6005690984247286,0.3994309015752715,1559.8596467084578,1458.1142069818877
1/29/2021,2021,King,0,0,Lindenwood,King,1,0,3,0,75,54,1513.9542691222662,1535.400668612964,0.46917529075978,0.5308247092402201,1536.2739931512865,1518.4142779172769
1/29/2021,2021,Olive,0,0,Queens,Olive,0,1,2,3,105,107,1455.3155107383545,1500,0.436046085665756,0.563953914334244,1443.139813774828,1517.50903029686
1/30/2021,2021,,1,0,Lewis,NJIT,1,0,3,2,105,106,1559.8596467084578,1485.4911043063119,0.6054198133872066,0.3945801866127933,1574.263990457845,1476.4200938902582
1/30/2021,2021,Concordia,0,0,GCU,Concordia,1,0,3,0,86,80,1489.3333333333333,1471.3284195640465,0.5258879834218949,0.47411201657810503,1509.8382511971658,1456.1568350335472
1/30/2021,2021,GMU,0,0,Barton,GMU,0,1,0,3,48,75,1500,1515.954001031407,0.47705647075021107,0.5229435292497889,1490.0675262693264,1531.2198080954138
1/30/2021,2021,Penn,0,0,Ohio,Penn,0,1,0,3,61,75,1491.3794367171104,1524.6205632828894,0.4523076074001994,0.5476923925998006,1482.2389266136372,1539.0944067196958
1/30/2021,2021,SFU,0,0,Loyola,SFU,1,0,3,2,116,98,1552.3153774847879,1458.1142069818877,0.6323392795803615,0.3676607204196386,1565.858298315994,1449.904619484015
1/30/2021,2021,LMU,0,0,Lindenwood,LMU,1,0,3,1,92,81,1536.2739931512865,1463.1094162342956,0.6037629857936037,0.39623701420639634,1552.509133161447,1452.2076095574687
1/30/2021,2021,Tusculum,0,0,Belmont,Tusculum,1,0,3,0,76,56,1533.9107589251944,1471.796619781066,0.5884491003714163,0.4115508996285837,1552.4137210466424,1458.6269909929513
1/30/2021,2021,Limestone,0,0,Greenville,Limestone,1,0,3,1,100,93,1517.7777777777778,1503.8908273655302,0.5199742923557394,0.48002570764426056,1536.6941559779498,1490.3077824986917
2/2/2021,2021,Limestone,0,0,Emmanuel,Limestone,0,1,1,3,93,102,1500,1490.3077824986917,0.5139446051134707,0.4860553948865292,1487.1093281919245,1508.5317876401007
2/2/2021,2021,Alderson,0,0,Bluefield,Alderson,0,1,2,2,107,106,1373,1477.4282187306667,0.3540835750377762,0.6459164249622238,1361.6693255987911,1492.3144486874312
2/3/2021,2021,Greenville,0,0,Belmont,Greenville,1,0,3,2,105,110,1552.4137210466424,1536.6941559779498,0.5226068488014765,0.47739315119852366,1569.468079662773,1524.9731306951526
2/4/2021,2021,BYU,0,0,UCLA,BYU,1,0,3,1,90,90,1516.0,1500,0.5230095872975623,0.4769904127024377,1534.8192487620336,1486.5140845713
2/4/2021,2021,NJIT,0,0,Sacred,NJIT,0,1,0,3,45,75,1500,1476.4200938902582,0.5338822067841649,0.4661177932158351,1488.24910271624,1493.5043245073514
2/4/2021,2021,Penn,0,0,SFU,Penn,0,1,0,3,52,75,1449.904619484015,1539.0944067196958,0.3743926824497788,0.6256073175502213,1443.2573869789553,1551.0749725580888
2/4/2021,2021,Lindenwood,0,0,McKendree,Lindenwood,1,0,3,0,75,54,1515.689533066676,1552.509133161447,0.4472098130682015,0.5527901869317985,1538.7121523818269,1534.8198471796293
2/4/2021,2021,Queens,0,0,Limestone,Queens,0,1,3,2,107,112,1508.5317876401007,1443.139813774828,0.5930109203636963,0.4069890796363037,1487.7776604106846,1467.4494965597996
2/5/2021,2021,NJIT,0,0,Sacred,NJIT,0,1,0,3,48,75,1488.24910271624,1493.5043245073514,0.49243770461449343,0.5075622953855066,1477.8244295019094,1509.2623310550152
2/5/2021,2021,Ball,0,0,PFW,Ball,0,1,1,3,86,98,1500,1537.3424756956138,0.44646584140458345,0.5535341585954165,1489.268648630609,1553.4071603983382
2/5/2021,2021,GMU,0,0,Charleston,GMU,0,1,2,3,95,107,1500,1531.2198080954138,0.4551916203818014,0.5448083796181986,1487.21164592556,1549.3414955031872
2/5/2021,2021,Ohio,0,0,Lewis,Ohio,0,1,1,3,89,99,1574.263990457845,1482.2389266136372,0.6294222009271528,0.37057779907284705,1557.6780355837318,1504.158214821084
2/5/2021,2021,Quincy,0,0,Loyola,Quincy,1,0,3,0,75,57,1565.858298315994,1553.4090443467512,0.5179082530298528,0.4820917469701473,1586.618567552372,1537.9821084437065
2/5/2021,2021,Olive,0,0,Emmanuel,Olive,0,1,0,3,60,75,1487.1093281919245,1517.50903029686,0.4563626147083095,0.5436373852916905,1477.8390578545918,1532.1126339675259
2/5/2021,2021,Tusculum,0,0,LMU,Tusculum,1,0,3,2,110,102,1452.2076095574687,1458.6269909929513,0.49076281860525695,0.5092371813947429,1470.2809771398784,1445.886956743875
2/6/2021,2021,BYU,0,0,UCLA,BYU,0,1,0,3,54,75,1534.8192487620336,1486.5140845713,0.5690722296149063,0.43092777038509367,1521.94227074769,1504.7243959189768
2/6/2021,2021,Ball,0,0,PFW,Ball,0,1,0,3,57,75,1489.268648630609,1553.4071603983382,0.40873169696132455,0.5912683030386755,1481.52256766118,1566.4865747011006
2/6/2021,2021,GMU,0,0,Charleston,GMU,0,1,0,3,66,77,1487.21164592556,1549.3414955031872,0.4115289981794953,0.5884710018205047,1479.3760513171494,1562.5104234449311
2/6/2021,2021,Penn,0,0,SFU,Penn,0,1,2,3,100,114,1443.2573869789553,1551.0749725580888,0.34963410800904604,0.650365891990954,1433.8468733004436,1565.818819569934
2/6/2021,2021,Ohio,0,0,Lewis,Ohio,1,0,3,0,75,55,1557.6780355837318,1504.158214821084,0.5764177269371096,0.42358227306289037,1576.5660016550776,1490.6035820830714
