date,AIC,Ball,Barry,Barton,Belmont,Benedict,BYU,Catawba,Central,Charleston,Concordia,CSUN,Daemen,Dominican,DYouville,Emmanuel,Erskine,EWU,FDU,FVSU,GCU,GMU,Harvard,Hawaii,Jessup,King,KSU,LBSU,Lees,Lewis,Lindenwood,LIU,LMO,LMU,Loyola,Maryville,McKendree,Menlo,Merrimack,Morehouse,MST,NGU,NJIT,Ohio,Penn,Pepperdine,PFW,Princeton,Queens,Quincy,Rockhurst,Roosevelt,RWU,SFU,SHU,STA,Stanford,Thomas More,Tusculum,UCI,UCLA,UCSB,UCSD,UMO,USC,Vanguard
2/4/2021,1500.0,1726.227201333216,1500.0,1736.4480983025549,1657.8077864500376,1500.0,1850.1,1500.0,1500.0,1432.5,1548.8828524637806,1406.4,1594.5,1500.0,1325.4,1500.6018948495273,1497.9124587684266,1500.0,1500.0,1500.0,1662.4107201133227,1665.2705609301456,1607.1,1800.6,1500.0,1601.8597404227482,1500.0,1711.5,1450.0793739211133,1837.6020346834634,1692.2185176770986,1500.0,1500.0,1599.846049685064,1671.395677967531,1500.0,1645.7874986822724,1512.6,1500.0,1500.0,1500.0,1606.8352377448007,1607.5556341008073,1571.9823560339473,1699.3176439660526,1679.3205549527984,1581.9,1651.2,1445.6563415865564,1513.996035053208,1500.0,1500.0,1500.0,1423.8825608731493,1454.1,1500.0,1486.5,1500.0,1375.33046400297,1663.8,1667.7858724700984,1813.2,1684.5,1655.9628281371433,1507.2,1449.6
2/5/2021,1500.0,1726.227201333216,1500.0,1736.4480983025549,1657.8077864500376,1500.0,1805.3511975202127,1500.0,1500.0,1432.5,1548.8828524637806,1406.4,1594.5,1500.0,1325.4,1500.6018948495273,1497.9124587684266,1500.0,1500.0,1500.0,1662.4107201133227,1665.2705609301456,1607.1,1800.6,1500.0,1601.8597404227482,1500.0,1711.5,1450.0793739211133,1837.6020346834634,1654.0994147799383,1500.0,1500.0,1599.846049685064,1671.395677967531,1500.0,1693.9066015794326,1512.6,1500.0,1500.0,1500.0,1606.8352377448007,1621.7540879398864,1571.9823560339473,1707.3068843554686,1679.3205549527984,1581.9,1651.2,1496.1633617747307,1513.996035053208,1500.0,1500.0,1500.0,1425.8933204837333,1449.9015461609208,1500.0,1486.5,1500.0,1375.33046400297,1663.8,1722.5346749498856,1813.2,1684.5,1655.9628281371433,1507.2,1449.6
2/6/2021,1500.0,1744.3363830244905,1500.0,1736.4480983025549,1657.8077864500376,1500.0,1805.3511975202127,1500.0,1500.0,1425.9850714890285,1548.8828524637806,1406.4,1594.5,1500.0,1325.4,1496.829754182925,1497.9124587684266,1500.0,1500.0,1500.0,1662.4107201133227,1681.785489441117,1607.1,1800.6,1500.0,1601.8597404227482,1500.0,1711.5,1450.0793739211133,1798.025043829553,1654.0994147799383,1500.0,1500.0,1619.2617498145037,1702.4065605908013,1500.0,1693.9066015794326,1512.6,1500.0,1500.0,1500.0,1606.8352377448007,1634.836888622281,1621.5593468878578,1707.3068843554686,1679.3205549527984,1573.7908183087256,1651.2,1496.1633617747307,1492.9851524299377,1500.0,1500.0,1500.0,1425.8933204837333,1446.8187454785261,1500.0,1486.5,1500.0,1365.9147638735303,1663.8,1722.5346749498856,1813.2,1684.5,1669.7349688037457,1507.2,1449.6
2/9/2021,1500.0,1757.4963140759078,1500.0,1749.0810543728937,1657.8077864500376,1500.0,1823.670052790319,1500.0,1500.0,1427.1801209268865,1548.8828524637806,1406.4,1594.5,1500.0,1325.4,1494.196798112586,1497.9124587684266,1500.0,1500.0,1500.0,1662.4107201133227,1690.5904400032591,1607.1,1800.6,1500.0,1637.0913056692523,1500.0,1711.5,1450.0793739211133,1827.9442513905826,1623.219548951912,1500.0,1500.0,1619.2617498145037,1729.5321250574139,1500.0,1734.786467407459,1512.6,1500.0,1500.0,1500.0,1606.8352377448007,1634.836888622281,1601.6401393268281,1721.7274474763815,1679.3205549527984,1570.6308872573084,1651.2,1470.9317965282266,1475.859587963325,1500.0,1500.0,1500.0,1421.4727573628204,1446.8187454785261,1500.0,1486.5,1500.0,1365.9147638735303,1663.8,1714.2158196797793,1813.2,1684.5,1669.7349688037457,1507.2,1449.6
2/10/2021,1500.0,1757.4963140759078,1500.0,1749.0810543728937,1657.8077864500376,1500.0,1823.670052790319,1500.0,1500.0,1427.1801209268865,1548.8828524637806,1406.4,1594.5,1500.0,1325.4,1469.8340711868818,1497.9124587684266,1500.0,1500.0,1500.0,1662.4107201133227,1690.5904400032591,1607.1,1800.6,1500.0,1601.307724269192,1500.0,1711.5,1450.0793739211133,1827.9442513905826,1623.219548951912,1500.0,1500.0,1665.045331214564,1729.5321250574139,1500.0,1734.786467407459,1512.6,1500.0,1500.0,1500.0,1606.8352377448007,1634.836888622281,1601.6401393268281,1721.7274474763815,1679.3205549527984,1570.6308872573084,1651.2,1505.2945234539309,1475.859587963325,1500.0,1500.0,1500.0,1421.4727573628204,1446.8187454785261,1500.0,1486.5,1500.0,1365.9147638735303,1663.8,1714.2158196797793,1813.2,1684.5,1669.7349688037457,1507.2,1449.6
2/12/2021,1500.0,1757.4963140759078,1500.0,1765.5945155102804,1657.8077864500376,1500.0,1823.670052790319,1500.0,1500.0,1427.1801209268865,1548.8828524637806,1406.4,1594.5,1500.0,1325.4,1469.8340711868818,1497.9124587684266,1500.0,1500.0,1500.0,1662.4107201133227,1690.5904400032591,1607.1,1800.6,1500.0,1601.307724269192,1500.0,1711.5,1450.0793739211133,1827.9442513905826,1623.219548951912,1500.0,1500.0,1665.045331214564,1729.5321250574139,1500.0,1734.786467407459,1512.6,1500.0,1500.0,1500.0,1606.8352377448007,1634.836888622281,1601.6401393268281,1721.7274474763815,1679.3205549527984,1570.6308872573084,1651.2,1505.2945234539309,1475.859587963325,1500.0,1500.0,1500.0,1421.4727573628204,1446.8187454785261,1500.0,1486.5,1500.0,1365.9147638735303,1663.8,1714.2158196797793,1813.2,1684.5,1669.7349688037457,1507.2,1449.6
2/13/2021,1500.0,1757.4963140759078,1500.0,1786.2879436317671,1673.2994077308197,1500.0,1837.812812697144,1500.0,1500.0,1464.3174025990106,1548.8828524637806,1406.4,1594.5,1500.0,1325.4,1464.3424499060998,1472.9520369005627,1500.0,1500.0,1500.0,1662.4107201133227,1690.5904400032591,1607.1,1800.6,1500.0,1572.8973701785765,1500.0,1711.5,1439.3859457996266,1827.9442513905826,1616.226895284918,1500.0,1500.0,1665.045331214564,1746.5247787244077,1500.0,1753.2954736769007,1512.6,1500.0,1500.0,1500.0,1641.7956596126646,1634.836888622281,1593.1311330573865,1721.7274474763815,1675.1777950459734,1591.7776049249258,1651.2,1520.6568421152954,1464.7128702957077,1500.0,1500.0,1500.0,1394.3354756906963,1446.8187454785261,1500.0,1486.5,1500.0,1365.9147638735303,1663.8,1714.2158196797793,1813.2,1684.5,1708.1453228943612,1507.2,1449.6
2/14/2021,1500.0,1757.4963140759078,1500.0,1753.1352779767951,1673.2994077308197,1500.0,1854.1829256898477,1500.0,1500.0,1502.5939241665155,1548.8828524637806,1406.4,1594.5,1500.0,1325.4,1509.9294912313662,1447.19001918975,1500.0,1500.0,1500.0,1662.4107201133227,1690.5904400032591,1607.1,1800.6,1500.0,1616.0500358335485,1500.0,1711.5,1429.4534095497106,1827.9442513905826,1607.5312393573452,1500.0,1500.0,1629.4582898892975,1765.2204346519807,1500.0,1770.109744678985,1512.6,1500.0,1500.0,1500.0,1641.7956596126646,1622.7477287498143,1586.3168620553022,1743.8166073488483,1668.8076820532697,1607.3536018812363,1651.2,1520.6568421152954,1459.1368733393972,1500.0,1500.0,1500.0,1366.0589541231914,1446.8187454785261,1500.0,1486.5,1500.0,1365.9147638735303,1663.8,1668.6793121871838,1813.2,1684.5,1728.0778591442772,1562.7365074925956,1449.6
2/17/2021,1500.0,1757.4963140759078,1500.0,1753.1352779767951,1673.2994077308197,1500.0,1854.1829256898477,1500.0,1500.0,1502.5939241665155,1548.8828524637806,1406.4,1594.5,1500.0,1325.4,1509.9294912313662,1447.19001918975,1500.0,1500.0,1500.0,1662.4107201133227,1690.5904400032591,1607.1,1800.6,1500.0,1616.0500358335485,1500.0,1711.5,1429.4534095497106,1827.9442513905826,1607.5312393573452,1500.0,1500.0,1629.4582898892975,1765.2204346519807,1500.0,1770.109744678985,1512.6,1500.0,1500.0,1500.0,1641.7956596126646,1676.4307302116624,1586.3168620553022,1700.1336058870002,1668.8076820532697,1607.3536018812363,1651.2,1520.6568421152954,1459.1368733393972,1500.0,1500.0,1500.0,1366.0589541231914,1446.8187454785261,1500.0,1486.5,1500.0,1365.9147638735303,1663.8,1668.6793121871838,1813.2,1684.5,1728.0778591442772,1562.7365074925956,1449.6
2/18/2021,1500.0,1757.4963140759078,1500.0,1769.6640569447325,1673.2994077308197,1500.0,1854.1829256898477,1500.0,1500.0,1502.5939241665155,1548.8828524637806,1406.4,1594.5,1500.0,1325.4,1509.9294912313662,1474.7474988587753,1500.0,1500.0,1500.0,1662.4107201133227,1690.5904400032591,1607.1,1800.6,1500.0,1616.0500358335485,1500.0,1711.5,1411.8959298806853,1827.9442513905826,1607.5312393573452,1500.0,1500.0,1629.4582898892975,1765.2204346519807,1500.0,1770.109744678985,1512.6,1500.0,1500.0,1500.0,1641.7956596126646,1676.4307302116624,1586.3168620553022,1700.1336058870002,1668.8076820532697,1607.3536018812363,1651.2,1514.128063147358,1459.1368733393972,1500.0,1500.0,1500.0,1366.0589541231914,1446.8187454785261,1500.0,1486.5,1500.0,1365.9147638735303,1663.8,1668.6793121871838,1813.2,1684.5,1728.0778591442772,1562.7365074925956,1449.6
2/19/2021,1500.0,1757.4963140759078,1500.0,1769.6640569447325,1673.2994077308197,1500.0,1869.1909225481504,1500.0,1500.0,1502.5939241665155,1548.8828524637806,1406.4,1594.5,1500.0,1325.4,1509.9294912313662,1474.7474988587753,1500.0,1500.0,1500.0,1657.40272325502,1690.5904400032591,1607.1,1800.6,1500.0,1616.0500358335485,1500.0,1711.5,1411.8959298806853,1827.9442513905826,1607.5312393573452,1500.0,1500.0,1629.4582898892975,1765.2204346519807,1500.0,1780.1187257326064,1512.6,1500.0,1500.0,1500.0,1641.7956596126646,1676.4307302116624,1586.3168620553022,1700.1336058870002,1698.281965820131,1607.3536018812363,1651.2,1514.128063147358,1459.1278922857757,1500.0,1500.0,1500.0,1366.0589541231914,1446.8187454785261,1500.0,1467.0257162331386,1500.0,1365.9147638735303,1663.8,1700.5568058860556,1813.2,1684.5,1728.0778591442772,1540.8590137937238,1449.6
2/20/2021,1500.0,1757.4963140759078,1500.0,1743.462754917725,1643.71198637911,1500.0,1869.1909225481504,1500.0,1500.0,1485.8061748717867,1548.8828524637806,1406.4,1594.5,1500.0,1325.4,1531.2017510326154,1519.1212583517872,1500.0,1500.0,1500.0,1657.40272325502,1696.8168834353733,1607.1,1800.6,1500.0,1581.6762763405366,1500.0,1711.5,1400.6236700794361,1841.7166748498985,1607.5312393573452,1500.0,1500.0,1629.4582898892975,1765.2204346519807,1500.0,1786.4598267734475,1512.6,1500.0,1500.0,1500.0,1677.996961639672,1703.2184795063915,1586.3168620553022,1700.1336058870002,1698.281965820131,1603.5811784219204,1651.2,1514.128063147358,1462.7867912449346,1500.0,1500.0,1500.0,1369.8325106910772,1446.8187454785261,1500.0,1467.0257162331386,1500.0,1365.9147638735303,1663.8,1700.5568058860556,1813.2,1684.5,1767.665280495987,1540.8590137937238,1449.6
2/21/2021,1500.0,1771.6008072094648,1500.0,1779.1960507892347,1617.9786905076003,1500.0,1886.486770837261,1500.0,1500.0,1472.2238556024643,1548.8828524637806,1406.4,1617.745620255485,1500.0,1312.1543797445152,1501.242724815898,1510.521934546284,1500.0,1500.0,1500.0,1650.1068749659094,1702.9649729661162,1607.1,1800.6,1500.0,1621.635302557254,1500.0,1711.5,1376.0468208599711,1857.9800101777591,1603.426746223788,1500.0,1500.0,1629.4582898892975,1728.2866834369588,1500.0,1786.4598267734475,1512.6,1500.0,1500.0,1500.0,1714.7407265439956,1726.800798775714,1633.250613270324,1724.3408446865758,1720.9133209808294,1597.3178430940598,1651.2,1548.704912366823,1462.7867912449346,1500.0,1500.0,1500.0,1373.6844211603343,1432.6115066789505,1500.0,1454.3943610724402,1500.0,1365.9147638735303,1663.8,1728.054093198724,1813.2,1684.5,1740.9215155916634,1523.3617264810553,1449.6
2/22/2021,1500.0,1784.6059513366577,1500.0,1779.1960507892347,1617.9786905076003,1500.0,1886.486770837261,1500.0,1500.0,1472.2238556024643,1548.8828524637806,1406.4,1617.745620255485,1500.0,1312.1543797445152,1501.242724815898,1510.521934546284,1500.0,1500.0,1500.0,1650.1068749659094,1702.9649729661162,1607.1,1831.9860009743031,1500.0,1621.635302557254,1500.0,1711.5,1376.0468208599711,1857.9800101777591,1600.4216020965953,1500.0,1500.0,1629.4582898892975,1704.8449118197339,1500.0,1786.4598267734475,1512.6,1500.0,1500.0,1500.0,1714.7407265439956,1726.800798775714,1666.692384887549,1742.9575585470795,1720.9133209808294,1597.3178430940598,1651.2,1548.704912366823,1462.7867912449346,1500.0,1500.0,1500.0,1373.6844211603343,1423.9947928184467,1500.0,1454.3943610724402,1500.0,1365.9147638735303,1642.4139990256967,1728.054093198724,1813.2,1684.5,1740.9215155916634,1523.3617264810553,1449.6
2/23/2021,1500.0,1784.6059513366577,1500.0,1779.1960507892347,1617.9786905076003,1500.0,1886.486770837261,1500.0,1500.0,1472.2238556024643,1548.8828524637806,1406.4,1617.745620255485,1500.0,1312.1543797445152,1501.242724815898,1510.521934546284,1500.0,1500.0,1500.0,1650.1068749659094,1702.9649729661162,1607.1,1862.4367201674809,1500.0,1621.635302557254,1500.0,1711.5,1376.0468208599711,1857.9800101777591,1600.4216020965953,1500.0,1500.0,1629.4582898892975,1704.8449118197339,1500.0,1786.4598267734475,1512.6,1500.0,1500.0,1500.0,1714.7407265439956,1726.800798775714,1666.692384887549,1742.9575585470795,1720.9133209808294,1597.3178430940598,1651.2,1548.704912366823,1462.7867912449346,1500.0,1500.0,1500.0,1373.6844211603343,1423.9947928184467,1500.0,1454.3943610724402,1500.0,1365.9147638735303,1621.963279832519,1728.054093198724,1813.2,1684.5,1740.9215155916634,1523.3617264810553,1449.6
2/24/2021,1500.0,1784.6059513366577,1500.0,1779.1960507892347,1635.2429893180788,1500.0,1886.486770837261,1500.0,1500.0,1472.2238556024643,1548.8828524637806,1406.4,1617.745620255485,1500.0,1312.1543797445152,1501.242724815898,1503.2576357358055,1500.0,1500.0,1500.0,1650.1068749659094,1702.9649729661162,1607.1,1862.4367201674809,1500.0,1621.635302557254,1500.0,1711.5,1376.0468208599711,1857.9800101777591,1600.4216020965953,1500.0,1500.0,1629.4582898892975,1704.8449118197339,1500.0,1786.4598267734475,1512.6,1500.0,1500.0,1500.0,1714.7407265439956,1726.800798775714,1666.692384887549,1742.9575585470795,1720.9133209808294,1597.3178430940598,1651.2,1548.704912366823,1462.7867912449346,1500.0,1500.0,1500.0,1373.6844211603343,1423.9947928184467,1500.0,1454.3943610724402,1500.0,1365.9147638735303,1621.963279832519,1728.054093198724,1813.2,1684.5,1740.9215155916634,1523.3617264810553,1449.6
2/25/2021,1500.0,1784.6059513366577,1500.0,1753.5414579291773,1635.2429893180788,1500.0,1886.486770837261,1500.0,1500.0,1472.2238556024643,1548.8828524637806,1406.4,1617.745620255485,1500.0,1287.0194897383592,1501.242724815898,1503.2576357358055,1500.0,1500.0,1500.0,1650.1068749659094,1702.9649729661162,1607.1,1893.7996998001652,1500.0,1662.0050102415532,1500.0,1711.5,1376.0468208599711,1857.9800101777591,1600.4216020965953,1500.0,1500.0,1629.4582898892975,1704.8449118197339,1500.0,1786.4598267734475,1512.6,1500.0,1500.0,1500.0,1684.3710188596963,1726.800798775714,1666.692384887549,1742.9575585470795,1748.8871566906334,1597.3178430940598,1651.2,1548.704912366823,1462.7867912449346,1500.0,1500.0,1500.0,1373.6844211603343,1423.9947928184467,1500.0,1454.3943610724402,1500.0,1365.9147638735303,1621.963279832519,1728.054093198724,1813.2,1663.1370203673157,1776.5761084517208,1505.3878907712513,1449.6
2/26/2021,1500.0,1784.6059513366577,1500.0,1753.5414579291773,1635.2429893180788,1500.0,1852.108274723999,1500.0,1500.0,1472.2238556024643,1546.2259239209022,1406.4,1617.745620255485,1500.0,1287.0194897383592,1501.242724815898,1503.2576357358055,1500.0,1500.0,1500.0,1694.4853710791713,1702.9649729661162,1607.1,1921.191271059492,1500.0,1662.0050102415532,1500.0,1711.5,1376.0468208599711,1857.9800101777591,1600.4216020965953,1500.0,1500.0,1629.4582898892975,1665.4375672679014,1500.0,1786.4598267734475,1512.6,1500.0,1500.0,1500.0,1684.3710188596963,1732.1670393866855,1666.692384887549,1742.9575585470795,1748.8871566906334,1646.7251876458922,1651.2,1548.704912366823,1462.7867912449346,1500.0,1500.0,1500.0,1378.3181805493628,1423.9947928184467,1500.0,1454.3943610724402,1500.0,1365.9147638735303,1621.963279832519,1740.7110217416025,1813.2,1645.7454491079886,1776.5761084517208,1505.3878907712513,1449.6
2/27/2021,1500.0,1784.6059513366577,1500.0,1753.5414579291773,1635.2429893180788,1500.0,1852.108274723999,1500.0,1500.0,1493.5636902592335,1546.2259239209022,1406.4,1629.3138368353386,1500.0,1287.0194897383592,1501.242724815898,1503.2576357358055,1500.0,1500.0,1500.0,1694.4853710791713,1687.2329854255854,1607.1,1921.191271059492,1500.0,1662.0050102415532,1500.0,1711.5,1376.0468208599711,1821.2283777824764,1569.6777644589315,1500.0,1500.0,1629.4582898892975,1665.4375672679014,1500.0,1833.2114591687302,1512.6,1500.0,1500.0,1500.0,1684.3710188596963,1737.5127125522192,1666.692384887549,1768.6895460876103,1758.2375142560406,1646.7251876458922,1651.2,1548.704912366823,1503.5306288825984,1500.0,1500.0,1500.0,1382.972507383829,1412.6549581616775,1500.0,1454.3943610724402,1500.0,1363.9909286249176,1621.963279832519,1740.7110217416025,1813.2,1645.7454491079886,1776.5761084517208,1506.037533205844,1449.6
2/28/2021,1500.0,1747.8062822551879,1500.0,1753.5414579291773,1635.2429893180788,1500.0,1883.4961119190416,1500.0,1500.0,1515.7257954127488,1594.6957391630763,1406.4,1629.3138368353386,1500.0,1287.0194897383592,1501.242724815898,1503.2576357358055,1500.0,1500.0,1500.0,1673.0975338841288,1678.0715191530744,1607.1,1921.191271059492,1500.0,1662.0050102415532,1500.0,1711.5,1364.9847779076238,1821.2283777824764,1569.6777644589315,1500.0,1500.0,1629.4582898892975,1665.4375672679014,1500.0,1833.2114591687302,1512.6,1500.0,1500.0,1500.0,1705.4330618120437,1737.5127125522192,1713.4920539690188,1787.8510123601213,1758.2375142560406,1646.7251876458922,1651.2,1567.7127960346725,1503.5306288825984,1500.0,1500.0,1500.0,1382.972507383829,1400.4928530081622,1500.0,1454.3943610724402,1500.0,1354.9830449570682,1621.963279832519,1702.2412064994285,1813.2,1645.7454491079886,1776.5761084517208,1506.037533205844,1449.6
3/1/2021,1500.0,1747.8062822551879,1500.0,1718.2560628363594,1635.2429893180788,1500.0,1883.4961119190416,1500.0,1500.0,1515.7257954127488,1594.6957391630763,1406.4,1629.3138368353386,1500.0,1287.0194897383592,1494.7369079061593,1548.5430308286234,1500.0,1500.0,1500.0,1673.0975338841288,1678.0715191530744,1607.1,1921.191271059492,1500.0,1662.0050102415532,1500.0,1711.5,1364.9847779076238,1821.2283777824764,1569.6777644589315,1500.0,1500.0,1629.4582898892975,1665.4375672679014,1500.0,1833.2114591687302,1512.6,1500.0,1500.0,1500.0,1705.4330618120437,1737.5127125522192,1713.4920539690188,1787.8510123601213,1758.2375142560406,1646.7251876458922,1651.2,1567.7127960346725,1503.5306288825984,1500.0,1500.0,1500.0,1382.972507383829,1400.4928530081622,1500.0,1454.3943610724402,1500.0,1354.9830449570682,1621.963279832519,1702.2412064994285,1813.2,1645.7454491079886,1793.0819253614595,1506.037533205844,1449.6
3/2/2021,1500.0,1747.8062822551879,1500.0,1678.0813385197466,1635.2429893180788,1500.0,1883.4961119190416,1500.0,1500.0,1515.7257954127488,1594.6957391630763,1406.4,1629.3138368353386,1500.0,1287.0194897383592,1544.9116322227721,1533.4580606479904,1500.0,1500.0,1500.0,1673.0975338841288,1678.0715191530744,1607.1,1921.191271059492,1500.0,1662.0050102415532,1500.0,1711.5,1364.9847779076238,1821.2283777824764,1569.6777644589315,1500.0,1500.0,1629.4582898892975,1665.4375672679014,1500.0,1833.2114591687302,1512.6,1500.0,1500.0,1500.0,1705.4330618120437,1737.5127125522192,1713.4920539690188,1787.8510123601213,1758.2375142560406,1646.7251876458922,1651.2,1567.7127960346725,1503.5306288825984,1500.0,1500.0,1500.0,1382.972507383829,1400.4928530081622,1500.0,1454.3943610724402,1500.0,1354.9830449570682,1621.963279832519,1702.2412064994285,1813.2,1645.7454491079886,1818.1668955420926,1506.037533205844,1449.6
3/3/2021,1500.0,1747.8062822551879,1500.0,1678.0813385197466,1635.2429893180788,1500.0,1883.4961119190416,1500.0,1500.0,1515.7257954127488,1587.4377191497726,1406.4,1629.3138368353386,1500.0,1287.0194897383592,1544.9116322227721,1533.4580606479904,1500.0,1500.0,1500.0,1673.0975338841288,1678.0715191530744,1607.1,1921.191271059492,1500.0,1662.0050102415532,1500.0,1711.5,1366.9246570021028,1821.2283777824764,1569.6777644589315,1500.0,1500.0,1629.4582898892975,1665.4375672679014,1500.0,1833.2114591687302,1512.6,1500.0,1500.0,1500.0,1705.4330618120437,1737.5127125522192,1713.4920539690188,1787.8510123601213,1758.2375142560406,1646.7251876458922,1651.2,1567.7127960346725,1503.5306288825984,1500.0,1500.0,1500.0,1382.972507383829,1400.4928530081622,1500.0,1454.3943610724402,1500.0,1354.9830449570682,1621.963279832519,1719.499226512732,1813.2,1645.7454491079886,1818.1668955420926,1506.037533205844,1449.6
3/4/2021,1500.0,1747.8062822551879,1500.0,1678.0813385197466,1595.4647841640224,1500.0,1883.4961119190416,1500.0,1500.0,1515.7257954127488,1587.4377191497726,1406.4,1629.3138368353386,1500.0,1287.0194897383592,1544.9116322227721,1533.4580606479904,1500.0,1500.0,1500.0,1673.0975338841288,1678.0715191530744,1607.1,1921.191271059492,1500.0,1649.883250685679,1500.0,1711.5,1366.9246570021028,1821.2283777824764,1569.6777644589315,1500.0,1500.0,1629.4582898892975,1665.4375672679014,1500.0,1833.2114591687302,1512.6,1500.0,1500.0,1500.0,1727.5548213679178,1737.5127125522192,1713.4920539690188,1787.8510123601213,1764.9862447168077,1646.7251876458922,1651.2,1617.491001188729,1503.5306288825984,1500.0,1500.0,1500.0,1382.972507383829,1400.4928530081622,1500.0,1457.6456306116731,1500.0,1354.9830449570682,1621.963279832519,1719.499226512732,1829.8769771450072,1639.0684719629817,1818.1668955420926,1506.037533205844,1449.6
3/5/2021,1500.0,1747.8062822551879,1500.0,1678.0813385197466,1595.4647841640224,1500.0,1905.7616375140958,1500.0,1500.0,1515.7257954127488,1575.1721935547184,1406.4,1629.3138368353386,1500.0,1287.0194897383592,1542.4531515251767,1525.3715949057523,1500.0,1500.0,1500.0,1673.0975338841288,1678.0715191530744,1607.1,1921.191271059492,1500.0,1649.883250685679,1500.0,1711.5,1366.9246570021028,1821.2283777824764,1569.6777644589315,1500.0,1500.0,1647.5447556315355,1665.4375672679014,1500.0,1833.2114591687302,1512.6,1500.0,1500.0,1500.0,1740.0133020655132,1737.5127125522192,1713.4920539690188,1787.8510123601213,1764.9862447168077,1646.7251876458922,1651.2,1617.491001188729,1503.5306288825984,1500.0,1500.0,1500.0,1382.972507383829,1400.4928530081622,1500.0,1457.6456306116731,1500.0,1354.9830449570682,1621.963279832519,1719.499226512732,1841.8778332515012,1637.0676158564877,1818.1668955420926,1506.037533205844,1449.6
3/6/2021,1500.0,1738.0366447261636,1500.0,1704.7742582139877,1577.3008936117262,1500.0,1923.1982190062204,1500.0,1500.0,1517.8036938168184,1575.1721935547184,1406.4,1653.0432705411265,1500.0,1287.0194897383592,1542.4531515251767,1574.7579904160036,1500.0,1500.0,1500.0,1673.0975338841288,1652.2198700563392,1607.1,1921.191271059492,1500.0,1633.190330991438,1500.0,1711.5,1367.0851352245058,1840.9980153115007,1569.6777644589315,1500.0,1500.0,1647.5447556315355,1665.4375672679014,1500.0,1833.2114591687302,1512.6,1500.0,1500.0,1500.0,1740.0133020655132,1773.3643616489542,1713.4920539690188,1795.7731139560517,1764.9862447168077,1646.7251876458922,1651.2,1617.491001188729,1503.5306288825984,1500.0,1500.0,1500.0,1413.0820825237943,1380.383277868197,1500.0,1455.9747050132514,1500.0,1365.3864963948015,1621.963279832519,1731.1701521111538,1841.8778332515012,1637.0676158564877,1828.0064173196895,1498.6009517137195,1449.6
3/7/2021,1500.0,1730.4523983160339,1500.0,1710.5905467435562,1577.3008936117262,1500.0,1923.1982190062204,1500.0,1500.0,1520.1100679139472,1606.215644138119,1406.4,1669.2724776995476,1500.0,1287.0194897383592,1542.4531515251767,1574.7579904160036,1500.0,1500.0,1500.0,1673.0975338841288,1628.2785333585496,1607.1,1921.191271059492,1500.0,1684.742755284226,1500.0,1711.5,1371.2688466949373,1858.5822617216304,1569.6777644589315,1500.0,1500.0,1647.5447556315355,1665.4375672679014,1500.0,1833.2114591687302,1512.6,1500.0,1500.0,1500.0,1759.564432346801,1807.3056983467438,1713.4920539690188,1803.466739858923,1764.9862447168077,1646.7251876458922,1651.2,1607.9398709074412,1503.5306288825984,1500.0,1500.0,1500.0,1435.666389947806,1367.7989704441852,1500.0,1454.8400077585013,1500.0,1365.3864963948015,1621.963279832519,1742.304849365904,1841.8778332515012,1637.0676158564877,1786.4539930269016,1477.557501130319,1449.6
3/9/2021,1500.0,1730.4523983160339,1500.0,1710.5905467435562,1577.3008936117262,1500.0,1923.1982190062204,1500.0,1500.0,1520.1100679139472,1606.215644138119,1406.4,1669.2724776995476,1500.0,1287.0194897383592,1542.4531515251767,1574.7579904160036,1500.0,1500.0,1500.0,1673.0975338841288,1628.2785333585496,1607.1,1921.191271059492,1500.0,1684.742755284226,1500.0,1711.5,1371.2688466949373,1858.5822617216304,1569.6777644589315,1500.0,1500.0,1647.5447556315355,1665.4375672679014,1500.0,1833.2114591687302,1512.6,1500.0,1500.0,1500.0,1759.564432346801,1807.3056983467438,1713.4920539690188,1803.466739858923,1764.9862447168077,1646.7251876458922,1651.2,1607.9398709074412,1503.5306288825984,1500.0,1500.0,1500.0,1435.666389947806,1367.7989704441852,1500.0,1454.8400077585013,1500.0,1365.3864963948015,1618.218120945517,1742.304849365904,1865.6229921385032,1637.0676158564877,1786.4539930269016,1477.557501130319,1449.6
3/10/2021,1500.0,1730.4523983160339,1500.0,1710.5905467435562,1577.3008936117262,1500.0,1923.1982190062204,1500.0,1500.0,1520.1100679139472,1606.215644138119,1406.4,1669.2724776995476,1500.0,1341.4379007923487,1509.30455603805,1528.472597341383,1500.0,1500.0,1500.0,1673.0975338841288,1628.2785333585496,1607.1,1921.191271059492,1500.0,1684.742755284226,1500.0,1711.5,1371.6040211793284,1858.5822617216304,1569.6777644589315,1500.0,1500.0,1690.6933511186623,1665.4375672679014,1500.0,1833.2114591687302,1512.6,1500.0,1500.0,1500.0,1759.564432346801,1807.3056983467438,1713.4920539690188,1803.466739858923,1764.9862447168077,1646.7251876458922,1651.2,1617.6046964230502,1503.5306288825984,1500.0,1500.0,1500.0,1435.666389947806,1367.7989704441852,1500.0,1454.8400077585013,1500.0,1365.3864963948015,1618.218120945517,1742.304849365904,1865.6229921385032,1637.0676158564877,1786.4539930269016,1477.557501130319,1449.6
